id,name,category,dest,area,country,region,email,phone,website,address,lat,lng,hygiene,rating,source,channel,priority,status,email_status,segment_reason
0b98d28fb7de82f6e62f,Kopstootbar,Bar,amsterdam,Amsterdam,NL,Europe,info@kopstootbar.amsterdam,,https://kopstootbar.amsterdam/,429 Marnixstraat 1017PK Amsterdam,52.36405,4.88185,,,osm,email,2,new,no_mx,validation: no_mx
6415d443b309fe55ba0b,La Cantina,Restaurant,amsterdam,Amsterdam,NL,Europe,info@lanactinaamsterdam.nl,+31 20 786 7211,https://lacantinaamsterdam.nl/,20 Gravenstraat 1012NM Amsterdam,52.37429,4.89218,,,osm,email,2,new,no_mx,validation: no_mx
baeba1365944f140843d,La Gouch,Restaurant,amsterdam,,NL,Europe,info@steakhouselagouch.nl,+31 20 620 5676,http://steakhouselagouch.nl/,,52.37599,4.90264,,,osm,email,2,new,no_mx,validation: no_mx
a032f60e696d7c5b1a19,Obalade Suya,Restaurant,amsterdam,Amsterdam,NL,Europe,shop@grandrestauranttheme.com,+31 20 416 4705,https://obaladesuya.nl/,26 Surinamestraat 1058GK Amsterdam,52.3582,4.85435,,,osm,email,2,new,no_mx,validation: no_mx
e67b1eca6c560d03ce63,Ossi,Beauty & spa,amsterdam,Amsterdam,NL,Europe,info@ossi-hairstyling.com,+31 20 618 3462,http://ossi-hairstyling.com,120 Jan Pieter Heijestraat 1054MH Amsterdam,52.36259,4.8639,,,osm,email,2,new,no_mx,validation: no_mx
6ff74da1de45e928bbbf,Powergirls,Shopping,amsterdam,Amsterdam,NL,Europe,info@powergirls-power.nl,,,17 Hensbroekerstraat 1023AM Amsterdam,52.39251,4.94388,,,osm,email,2,new,no_mx,validation: no_mx
6feb85078a4d2173206c,Sahaja Yoga,Gym & fitness,amsterdam,,NL,Europe,info@sahajayoga.nl; sahajayogacourse@gmail.com,+31 6 30 280 853,https://sahajayoga.nl/,,52.34413,4.92175,,,osm,email,2,new,bad_syntax,validation: bad_syntax
02d18e77e4399af11028,Van Dulst Kappers,Beauty & spa,amsterdam,Amsterdam,NL,Europe,info@kapsalonvandulst.nl,+31 20 626 2619,https://vandulstkappers.nl,45-H Vijzelgracht 1017HP Amsterdam,52.36065,4.89141,,,osm,email,2,new,no_mx,validation: no_mx
8ff7d13f06d3a0d33f68,Van Oss,Pharmacy,amsterdam,Amsterdam,NL,Europe,info@kringapotheekvanoss.nl,+31 20 619 1273,https://www.kringapotheekvanoss.nl,52 S. F. van Ossstraat 1068JL Amsterdam,52.35614,4.8128,,,osm,email,2,new,no_mx,validation: no_mx
ab999f2e69abb131a926,BOX Athens,Nightlife,athens,Αθήνα,GR,Europe,info@boxathens.com,694 811 1273,http://boxathens.com,130 Πειραιώς Αθήνα,37.97517,23.70959,,,osm,email,2,new,no_mx,validation: no_mx
5b85a74196f943684884,Bamboo Vegan,Convenience,athens,Αθήνα,GR,Europe,info@bamboovegan.com,+302103300018,https://bamboovegan.com,36 Ζωοδόχου Πηγής 10680 Αθήνα,37.98472,23.73579,,,osm,email,2,new,no_mx,validation: no_mx
a2d94363a9a6bf5a2896,Metropolis,Café,athens,Αθήνα,GR,Europe,thomas@thomas-1980.gr,21 1210 5319,,49 Λαρίσης 11524 Αθήνα,37.99382,23.76212,,,osm,email,2,new,no_mx,validation: no_mx
3731d343430cd81f195b,NYC nails,Beauty & spa,athens,Ζωγράφου,GR,Europe,info@nycnailsbykonstantina.gr,+30 210 77 04724,,77 Στρατάρχου Αλέξανδρου Παπάγου Ζωγράφου,37.97815,23.76934,,,osm,email,2,new,no_mx,validation: no_mx
56c6d47a8716f36d57c5,Seyidoglu,Dessert,athens,,GR,Europe,info@seyidoglu.gr,+302103808911,,,37.98445,23.7303,,,osm,email,2,new,no_mx,validation: no_mx
7736c8cc611343bc6441,ΓΡΑΠΑ,Restaurant,athens,Καλλιθέα,GR,Europe,info@grapa.gr,2109597450,https://grapa.gr/,101 Σαπφούς 17675 Καλλιθέα,37.95676,23.70057,,,osm,email,2,new,no_mx,validation: no_mx
ecac5bd0f186836807e4,Γεύσεις Καλλιθέας,Restaurant,athens,,GR,Europe,info@gefseiskallitheas.gr,+30 2109513215,https://gefseiskallitheas.gr,106 Λασκαρίδου,37.95772,23.70047,,,osm,email,2,new,no_mx,validation: no_mx
4ecad0299bf669405318,Δια χειρός...,Restaurant,athens,,GR,Europe,info@diacheirosrestaurant.gr,+302102280402,https://diacheirosrestaurant.gr,20Α Λασκαράτου,38.01933,23.73839,,,osm,email,2,new,no_mx,validation: no_mx
38b655d7c01343d853dc,Ταξί Βούτου,Vehicle rental,athens,,GR,Europe,taxivoutou@gmail.com;voutou@otenet.gr,+302108395139;+302108395165,,,38.00211,23.72232,,,osm,email,2,new,bad_syntax,validation: bad_syntax
ba321b9d6c46046115ff,100 grams,Supermarket,barcelona,,ES,Europe,hola@100grams.es,,https://www.goodgranel.com/cat/tiendas/100-grams/,17 Carrer del Doctor Pi i Molist,41.43135,2.17413,,,osm,email,2,new,no_mx,validation: no_mx
1bdcf54af62a408ce0fe,Alba Trujillo,Beauty & spa,barcelona,,ES,Europe,info@albatrujillo.com,+34 93 750 44 15,https://albatrujillo.com/,"200, 1º 7ª Carrer de Balmes",41.39718,2.1527,,,osm,email,2,new,no_mx,validation: no_mx
43541c32d69672fb5ea0,Alice,Street food,barcelona,,ES,Europe,contacto@alicesecretgarden.com,+34 936761025; +34 677 60 19 30,,90 Carrer de Pau Claris 08010,41.39019,2.17084,,,osm,email,2,new,no_mx,validation: no_mx
444c655aea61b988fecd,BCN Urban Hotels del Comte,Hotel,barcelona,,ES,Europe,booking@bcnurbanhotelsdelcomte.com,+34 93 323 12 58,https://www.bcnurbanessdelcomte.com/,142-148 Carrer de la Diputació,41.38268,2.15708,,,osm,email,2,new,no_mx,validation: no_mx
2457cb74b5f2b6c0db2b,Bloc District,Gym & fitness,barcelona,,ES,Europe,info@blocdistric.com,+34937819212,https://www.blocdistrict.com/,96-106 Carrer de Zamora 08018,41.3969,2.18897,,,osm,email,2,new,no_mx,validation: no_mx
f44a28e514664651fbbd,Bombons Blasi,Dessert,barcelona,,ES,Europe,info@bombonsblasi.cat,+34 93 4155 279,https://www.bombonsblasi.com/ca/,26 Carrer d'Alfons XII,41.39832,2.14989,,,osm,email,2,new,no_mx,validation: no_mx
201a8a36bdb18c1c6eb3,Café Arabia Barcelona,Restaurant,barcelona,,ES,Europe,bonjour@cafearabibarcelona.com,+34 933 025 955,https://www.cafearabiabarcelona.com/,25 Carrer dels Escudellers 08002,41.3796,2.17628,,,osm,email,2,new,no_mx,validation: no_mx
3337829f647886e8e7b4,Casa Club Montjuïc,Restaurant,barcelona,,ES,Europe,reservas@casaclubmontjuic.con,,,36 Carrer del Segura 08038,41.36221,2.14483,,,osm,email,2,new,no_mx,validation: no_mx
78b98eb49eadf145c297,Cerveseria Jazz,Bar,barcelona,Barcelona,ES,Europe,info@cerveceriajazz.com,+34 93 443 32 59,http://www.cerveceriajazz.com,43 Carrer de Margarit 08004 Barcelona,41.37225,2.16316,,,osm,email,2,new,no_mx,validation: no_mx
4e8aa968e08057adf2d3,Chevy's Bar,Restaurant,barcelona,Barcelona,ES,Europe,hola@chevysbar.com,+34 934 31 30 09,https://chevysbar.com,26P Carrer Port Esportiu 08930 Barcelona,41.41437,2.22895,,,osm,email,2,new,no_mx,validation: no_mx
6ccc4907e2edf4fa974e,Club esportiu Hispano Francès,Gym & fitness,barcelona,,ES,Europe,info@cdhispanofr.com,+34 934281453,http://www.cdhispanofr.com,15-19 Carrer de Jorge Manrique 08035,41.43073,2.14971,,,osm,email,2,new,no_mx,validation: no_mx
529a282bd343c00f18b8,Colmado Casa Buendía,Wine & spirits,barcelona,,ES,Europe,contacto@colmadocasabuendia.com,+34 934 63 87 01,,139 Carrer de Roger de Flor,41.39699,2.17471,,,osm,email,2,new,no_mx,validation: no_mx
7b1a98b300271d2848e8,Gina Trendy Wear,Shopping,barcelona,,ES,Europe,info@ginabcn.com,+34 697 11 61 32,https://ginabcn.com/,62 Travessera de Gracia,41.39644,2.15032,,,osm,email,2,new,no_mx,validation: no_mx
351354dd29cc468b178c,Gondola,Restaurant,barcelona,Barcelona,ES,Europe,info@pizzeriagondolabarcelona.es,+34 937 42 71 24,https://pizzeriagondolabarcelona.es/,08005 Barcelona,41.39246,2.20055,,,osm,email,2,new,no_mx,validation: no_mx
2f845841cfd618b37bef,Kiltro Gràcia,Restaurant,barcelona,Barcelona,ES,Europe,kiltrobcnrestobar@gmail.com;gracia@kiltrobcn.com,+34931920763,http://www.kiltrobcn.com/,13 Carrer del Montseny 08012 Barcelona,41.40183,2.15445,,,osm,email,2,new,bad_syntax,validation: bad_syntax
e25d6fbf06656b6ae2d5,Kuna Bistro,Restaurant,barcelona,,ES,Europe,info@kunabistrobcn.com,+34 93 2094820,https://www.kunabistrobcn.com/home,256 Carrer d'Aribau,41.39645,2.14896,,,osm,email,2,new,no_mx,validation: no_mx
c2d7c89cce7c7c0b05c0,LES COSINES,Bar,barcelona,,ES,Europe,vermuteria@lescosines.com,+34675548750;+34932310581,https://lescosines.cat/,14 Carrer de Rosa Puig-Rodon Pla 08012,41.40335,2.1536,,,osm,email,2,new,no_mx,validation: no_mx
99c40275fed97d77215a,La Ceverseria,Restaurant,barcelona,,ES,Europe,info@lacerverseria.com,,http://www.lacerverseria.com,,41.40278,2.15832,,,osm,email,2,new,no_mx,validation: no_mx
b7b626a4e5275ad7e4f4,La Tertulia,Restaurant,barcelona,,ES,Europe,tertulia@grupxayiva.com,+34934195897,https://www.grupxativa.com/,15 Carrer de Morales,41.38871,2.14006,,,osm,email,2,new,no_mx,validation: no_mx
51a97ea04d2315fc4682,La Violeta,Restaurant,barcelona,,ES,Europe,hola@barlavioleta.com,+34 932 219 581,https://aquilacarta.com/carta/AE529895950053A7090A970FB1A0692E,08003,41.37918,2.18921,,,osm,email,2,new,no_mx,validation: no_mx
8ee601ce2255873e6e2a,Linea Diagonal,Shopping,barcelona,Barcelona,ES,Europe,xavier@lineaboutique.com,+34 93 4616269,https://lineaboutique.com/,417 Avinguda Diagonal Barcelona,41.39487,2.15393,,,osm,email,2,new,no_mx,validation: no_mx
09d451ff40c1348f4bef,Motta,Restaurant,barcelona,,ES,Europe,info@mottafusion.com,+34 936884210,,4 Carrer de Septimània 08006,41.40528,2.14733,,,osm,email,2,new,no_mx,validation: no_mx
6823f3b55b902774d6ad,Nytta,Gym & fitness,barcelona,,ES,Europe,info@nytta.es,+34 93 3623 996,https://www.nytta.es/,225 Carrer d'Aribau,41.39703,2.14804,,,osm,email,2,new,no_mx,validation: no_mx
4231ed56f932fd675e92,Pandora,Shopping,barcelona,L'Hospitalet de Llobregat,ES,Europe,granvia2@pandora-spain.com,+34932471932,,75 Avinguda de la Granvia de l'Hospitalet 08908 L'Hospitalet de Llobregat,41.35856,2.12871,,,osm,email,2,new,no_mx,validation: no_mx
84e797492411fe8310a4,Restaurant Bodega de Tapas,Restaurant,barcelona,Barcelona,ES,Europe,info@restaurantbodegadetapas.es,+34 938 32 5123,https://restaurantbodegadetapas.es,23 Passeig de Sant Antoni 08014 Barcelona,41.37725,2.13712,,,osm,email,2,new,no_mx,validation: no_mx
41594a2493c15d49ae10,Restaurante chino La Paz,Restaurant,barcelona,,ES,Europe,yi@chinolapaz.com,+34 93 418 63 51,https://www.chinolapaz.com/,532 Carrer de Muntaner 08022,41.40493,2.13578,,,osm,email,2,new,no_mx,validation: no_mx
bb5f89c2136ae4fce7d9,Saffron Bar Restaurant,Restaurant,barcelona,Barcelona,ES,Europe,info@saffronrb.com,+34 934531387,https://saffron-rb.com/,24 Carrer d'Enric Granados 08007 Barcelona,41.39014,2.15946,,,osm,email,2,new,no_mx,validation: no_mx
6b838a133eb48e3f90b3,Strata Bakery,Bakery,barcelona,Barcelona,ES,Europe,strata@stratabakery.com,+34 934 51 13 09,http://www.stratabakery.com/,158 Carrer de Provença 08036 Barcelona,41.38791,2.15264,,,osm,email,2,new,no_mx,validation: no_mx
44ea643786f9d18fdaf1,TapaTXI Colón,Restaurant,barcelona,Barcelona,ES,Europe,itapa@gaftrestaurantgroup.com,+34 933 015031,http://gaftrestaurantgroup.com/restaurantes/tapatxi-colon/,98 La Rambla 08002 Barcelona,41.37836,2.17543,,,osm,email,2,new,no_mx,validation: no_mx
faa7cbb15d3003cecff4,Yes Future,Supermarket,barcelona,Barcelona,ES,Europe,hola@yesfuture.store,+34 935 32 85 09,https://yesfuture.store/,66 Carrer de Viladomat 08015 Barcelona,41.37821,2.15943,,,osm,email,2,new,no_mx,validation: no_mx
a34da05efb73fa6aecb3,la cantina de Palo Alto,Restaurant,barcelona,Barcelona,ES,Europe,olga@paloaltobcn.com,+34 93 307 09 74,http://www.paloaltobcn.org/,30-38 Carrer dels Pellaires 08019 Barcelona,41.40456,2.21147,,,osm,email,2,new,no_mx,validation: no_mx
713289d5fa7797d8f482,A Man Who Can,Home Improvement Store,bath,Bath,GB,UK,cng@amanwhocan.info,+441225430576,http://www.amanwhocan.info/,"30 Wells Road, Bath, BA2 3AP",51.37731,-2.36371,,,overture,email,2,new,no_mx,validation: no_mx
88b333c8cde7c13da2da,Abbey Quarter Market,Shopping,bath,Bath,GB,UK,bookings@abbeyquartermarket.com,+447825684778,http://www.abbeyquartermarket.com/,"Abbey Green , Bath",51.38092,-2.35894,,,overture,email,2,new,no_mx,validation: no_mx
52be170c37ef0738ab21,All About You in Bath,Beauty & spa,bath,Bath,GB,UK,info@allaboutyouinbath.com,+441225465540,http://www.allaboutyouinbath.com/,"1 Saville Row, Bath, BA1 2QP",51.38619,-2.36203,,,overture,email,2,new,no_mx,validation: no_mx
d83ca538cb981929dfb0,Aquae Sulis Guest House,Guesthouse,bath,Bath,GB,UK,enquiries@aquaesulishotel.co.uk,+441225420061,http://www.aquaesulishotel.co.uk/,"174 Newbridge Road, Bath, BA1 3LE",51.38682,-2.39853,,,overture,email,2,new,no_mx,validation: no_mx
1702dfab04e4cf9ec091,Bath Mamak,Asian Fusion Restaurant,bath,Bath,GB,UK,bathmamak@motionmediamail.com,,https://order.bathmamak.co.uk/#!/order,"4 Nelson Place, Bath, BA1 2",51.38334,-2.36995,,,overture,email,2,new,no_mx,validation: no_mx
d4c52819f0ec565d2399,Beyond the Kale,Smoothie Juice Bar,bath,Bath,GB,UK,ayshea@beyondthekale.co.uk,+441225424121,http://twitter.com/beyondkale,"Green Park Brasserie, 6 Green Park Station, Bath, BA1 1",51.38129,-2.36642,,,overture,email,2,new,no_mx,validation: no_mx
a98fd6eee97c0c7dc4d8,Bijoux & Willow,Shopping · clothing,bath,Dorset,GB,UK,contact@bijouxandwillow.com,01747 855101,http://www.bijouxandwillow.com,"9 High Street, Dorset, SP7 8JS",51.3808,-2.35902,,,overture,email,2,new,no_mx,validation: no_mx
5a74f535416b4c6dffa5,Dr Gelato,Café,bath,Bath,GB,UK,hello@drgelato.co.uk,+447971057565,https://drgelato.co.uk/delivery/,"3 Orange Grove, Bath, BA1 1LP",51.38142,-2.35779,,,overture,email,2,new,no_mx,validation: no_mx
c8de513b1f7da9fe4781,Kinovo Fitness ltd,Gym & fitness,bath,Bath,GB,UK,cobi@kinovofitness.com,+447528504809,http://Www.kinovofitness.co.uk/,"Unit 4 Broadway, Miles St, Bath, BA2 4HX",51.37865,-2.35413,,,overture,email,2,new,no_mx,validation: no_mx
e448116505cf0e8703f7,Marisha's Guest House,Guesthouse,bath,Bath,GB,UK,stay@marishasinbath.com,01225 446881,http://www.marishasinbath.com,"68 Newbridge Hill, Bath, Ba1 3qa",51.38789,-2.3937,,,overture,email,2,new,no_mx,validation: no_mx
b623496f677a75354824,Miscellanea,Shopping · clothing,bath,Bath,GB,UK,contact@miscellanea.co,+441225571001,http://www.miscellanea.co/,"10 Westgate Street, Bath, BA1 1EQ",51.38142,-2.3611,,,overture,email,2,new,no_mx,validation: no_mx
6d798d6f07bd7830d131,Mystique Of Bath,Beauty & spa,bath,Bath,GB,UK,info@mystique-of-bath.co.uk,+447796670118,http://www.mystique-of-bath.co.uk/,"42 Marshfield Way, Bath, BA1 6HG",51.39669,-2.35688,,,overture,email,2,new,no_mx,validation: no_mx
4364962b8dffe0d130f7,Perfect Princess Bridal,Bridal Shop,bath,Bath,GB,UK,lynn@perfectprincessbridal.com,+441225463507,http://www.perfectprincessbridal.com/,"1 Cork Street, Bath, BA1 3BB",51.38543,-2.38045,,,overture,email,2,new,no_mx,validation: no_mx
ca731aca87b21c3956e9,Portman Boutiques,Womens Clothing Store,bath,Bath,GB,UK,np@nickieportman.co.uk,+447444474947,http://www.portmanbath.co.uk/,"28 Milsom Street, Bath, BA1 1DG",51.38455,-2.36171,,,overture,email,2,new,no_mx,validation: no_mx
baa15591437402daec46,Redcar Hotel,Hotel,bath,Bath,GB,UK,info@redcarhotelbath.co.uk,01225 469151,https://www.redcarhotelbath.co.uk,"27-29 Henrietta St, Bath, BA2 6LR",51.38459,-2.35675,,,overture,email,2,new,no_mx,validation: no_mx
9d756b911080c6b3a3e6,Sea Salt Spa,Massage & spa,bath,Bath,GB,UK,info@seasaltspabath.co.uk,+447403264286,http://www.seasaltspabath.co.uk/,"44 St James's Parade, Bath, BA1 1UQ",51.37974,-2.36128,,,overture,email,2,new,no_mx,validation: no_mx
996c36664830d4883d0f,Sir Walter Elliot's House,Guesthouse,bath,Bath,GB,UK,visitus@sirwalterelliotshouse.co.uk,+441225469435,http://www.SirWalterElliotsHouse.co.uk/,"95 Sydney Place, Bath, BA2 6NE",51.38497,-2.35035,,,overture,email,2,new,no_mx,validation: no_mx
d81e5bf043840890dcb8,St. James's Barber Co,Beauty & spa,bath,,GB,UK,sam@stjamessbarber.co.uk,+441225571297,http://www.sjsbath.co.uk,4 St. James's Street BA1 2TW,51.38844,-2.36766,,,osm,email,2,new,no_mx,validation: no_mx
e34e5c6dd7f9001ac865,The Almshouse,Hotel,bath,Bath,GB,UK,stay@holidayhousebath.com,+441225443065,http://www.holidayhousebath.com/,Bath,51.39116,-2.36271,,,overture,email,2,new,no_mx,validation: no_mx
eb37557148da4db1d65a,The Bath Candle Company,Home Goods Store,bath,Bath,GB,UK,info@thebathcandlecompany.co.uk,+447896029220,http://www.thebathcandlecompany.co.uk/,"14 Union Street, Bath, BA1 1RR",51.38315,-2.36017,,,overture,email,2,new,no_mx,validation: no_mx
c5acbb00318dd8f0bcc3,The Retreat,Beauty & spa,bath,Bath,GB,UK,enquiries@theretreatbath.co.uk,+441225446836,http://www.theretreatbath.co.uk/,"4 Pierrepont Street, Bath, BA1 1",51.38044,-2.35697,,,overture,email,2,new,no_mx,validation: no_mx
f74ad7522b465359d803,The Thief,Bar,bath,Bath,GB,UK,bath@the-thief.co.uk,01225 308777,http://www.the-thief.co.uk,"1 Monmouth Pl, Bath",51.3829,-2.36689,,,overture,email,2,new,no_mx,validation: no_mx
e7a9f50dccc6f39ce7d1,://about blank,Nightlife,berlin,Friedrichshain,DE,Europe,info@aboutblank.li;lost@aboutblank.li,+49 30 69536290,https://aboutblank.li,24c Markgrafendamm 10245 Berlin,52.50248,13.4663,,,osm,email,2,new,bad_syntax,validation: bad_syntax
027480ad1f7a4eb41acd,Alisa Thaimassage,Massage & spa,berlin,Charlottenburg,DE,Europe,info-alisa@alisa-tm.de,+49 30 34508615,http://www.alisa-tm.de,42a Kaiserin-Augusta-Allee 10589 Berlin,52.52589,13.30919,,,osm,email,2,new,no_mx,validation: no_mx
512ac75ed76c05709bdd,Ameron Hotel Abion Spreebogen Berlin,Hotel,berlin,Moabit,DE,Europe,info@abion-berlin.de,+49 30 399200,http://www.abion-hotel.de/,99 Alt-Moabit 10559 Berlin,52.52314,13.34609,,,osm,email,2,new,no_mx,validation: no_mx
c3cbe5b8321724a7420b,Anzengruberin,Café,berlin,Neukölln,DE,Europe,hallo@anzengruber.in,,https://anzengruber.in/,3 Anzengruberstraße 12043 Berlin,52.48014,13.43802,,,osm,email,2,new,no_mx,validation: no_mx
894103ef130fcfedb695,Ausspanne,Restaurant,berlin,Mitte,DE,Europe,ausspanne@kastanienhof.berlin;m.hauptmann@kastanienhof.berlin,+49 30 44305199,http://www.deutsches-restaurant.berlin/,65 Kastanienallee 10119 Berlin,52.53473,13.40605,,,osm,email,2,new,bad_syntax,validation: bad_syntax
20bc339aeb9ce0df365a,Backcafé,Bakery,berlin,Berlin,DE,Europe,info@lieferback.de,+49 30 863 983 20,https://www.lieferback.de,19 Wegenerstraße 10713 Berlin,52.48929,13.31901,,,osm,email,2,new,no_mx,validation: no_mx
482a0e5e31f04cf0be7c,Brautmoden Petsch,Shopping,berlin,Berlin,DE,Europe,elisabeth.engel@brautmodem-petsch.com,+49 302163938,https://www.brautmodern-berlin.de,42 Kleiststraße 10787 Berlin,52.49975,13.35146,,,osm,email,2,new,no_mx,validation: no_mx
b9ac608c9bb57de14e05,Cafe Peri,Restaurant,berlin,Schöneberg,DE,Europe,info@cafe-peri.com,+49 30 40 399 332,https://www.cafe-peri.de,203 Potsdamer Straße 10783 Berlin,52.49148,13.36118,,,osm,email,2,new,no_mx,validation: no_mx
ce4f8f7dee357cc8a1b7,Cali Bocca,Café,berlin,Charlottenburg,DE,Europe,info@cali-bocca.de,,http://www.calibocca.de/,Schlüterstraße 10629 Berlin,52.50388,13.31692,,,osm,email,2,new,no_mx,validation: no_mx
cdc2b32d29267eb930b2,Capital Beach,Bar,berlin,Berlin,DE,Europe,Info@capital-beach.eu,,,Ludwig-Erhard-Ufer 10557 Berlin,52.52259,13.37116,,,osm,email,2,new,no_mx,validation: no_mx
e43a87dedf53ff6390f3,Cem’s Diner Burgerhouse,Street food,berlin,Kreuzberg,DE,Europe,info@cemsdiner.de,+49 30 61671449,http://www.cemsdiner.de/,174 Reichenberger Straße 10999 Berlin,52.49957,13.41758,,,osm,email,2,new,no_mx,validation: no_mx
3bd3fcce274aaa0f6208,Fargo,Bar,berlin,Friedrichshain,DE,Europe,info@fargo.belin,+493068073482,https://fargo.berlin,77 Grünberger Straße 10245 Berlin,52.51135,13.46004,,,osm,email,2,new,no_mx,validation: no_mx
d54f24ec6cdcd6ba5893,Goldfries,Café,berlin,Tempelhof,DE,Europe,info@goldfries.de,+49 30 54978620,http://goldfries.de,45 Schwiebusser Straße 10965 Berlin,52.48569,13.39418,,,osm,email,2,new,no_mx,validation: no_mx
a40ca71c18d327106863,Grüns,Restaurant,berlin,Schöneberg,DE,Europe,mail@locations.euref.de.,+49 30 26476741,https://euref.de/entry/gruens-restaurant/,21-22 10829 Berlin,52.48078,13.35662,,,osm,email,2,new,bad_syntax,validation: bad_syntax
f131f4a73706a1953277,Gülünoğlu Baklava,Café,berlin,Berlin,DE,Europe,info@gülünoglu.de,+49 176 24519443,https://www.gülünoglu.de/,148 Hermannstraße 12051 Berlin,52.46513,13.43287,,,osm,email,2,new,bad_syntax,validation: bad_syntax
7ce1beff15f69491336f,Hatay Ocakbaşi,Restaurant,berlin,Kreuzberg,DE,Europe,info@hatayocakbasi.de,+49 30 76953419,https://hatay-ocakbasi.de/,16 Kochstraße 10969 Berlin,52.50678,13.38969,,,osm,email,2,new,no_mx,validation: no_mx
620afc5f9896528b7a9d,Imaki Sushi,Restaurant,berlin,Friedrichshain,DE,Europe,info@imaki-sushi.de,+49 30 29779800,http://www.imakisushi.de,35 Neue Bahnhofstraße 10245 Berlin,52.50476,13.46868,,,osm,email,2,new,no_mx,validation: no_mx
16425fa931b469ec6405,Kater Blau,Nightlife,berlin,Friedrichshain,DE,Europe,info@katerblau.de;hello@katerblau.de,+49 30 47361686,http://www.katerblau.de,25 Holzmarktstraße 10243 Berlin,52.51192,13.42533,,,osm,email,2,new,bad_syntax,validation: bad_syntax
